season,game_no,player_name,goals_scored
1993/94,9,Ian Muir,1
1993/94,9,Ged Brannan,1
1993/94,9,Tony Thomas,1
1993/94,11,John Aldridge,2
1993/94,11,Pat Nevin,3
1993/94,12,Ged Brannan,1
1993/94,12,Pat Nevin,1
1993/94,13,Jon Kenworthy,1
1993/94,13,Ian Muir,1
1993/94,14,Kenny Irons,1
1993/94,15,Chris Malkin,1
1993/94,15,Pat Nevin,1
1993/94,16,Chris Malkin,1
1993/94,17,Ged Brannan,1
1993/94,17,Pat Nevin,1
1993/94,18,Kenny Irons,1
1993/94,18,Steve Vickers,1
1993/94,18,John Aldridge,2
1993/94,20,Ian Muir,2
1993/94,20,Pat Nevin,1
1993/94,22,John Aldridge,1
1993/94,22,Pat Nevin,2
1993/94,22,Johnny Morrissey,1
1993/94,23,Gary Jones,1
1993/94,24,John Aldridge,2
1993/94,24,Chris Malkin,1
1993/94,25,Ged Brannan,2
1993/94,25,John Aldridge,1
1993/94,26,John Aldridge,1
1993/94,26,Pat Nevin,1
1993/94,27,John Aldridge,1
1993/94,29,Kenny Irons,1
1993/94,31,Ged Brannan,1
1993/94,31,Chris Malkin,1
1993/94,34,John Aldridge,1
1993/94,35,Chris Malkin,1
1993/94,36,Chris Malkin,1
1993/94,37,Pat Nevin,1
1993/94,37,Tony Thomas,1
1993/94,39,Ged Brannan,1
1993/94,39,John Aldridge,1
1993/94,39,Chris Malkin,1
1993/94,40,Ian Nolan,1
1993/94,40,Mark Hughes,1
1993/94,40,John Aldridge,1
1993/94,41,John McGreal,1
1993/94,42,John Aldridge,1
1993/94,43,Chris Malkin,1
1993/94,45,John Aldridge,2
1993/94,47,John Aldridge,1
1993/94,48,Ged Brannan,1
1993/94,48,Liam O'Brien,1
1993/94,48,John Aldridge,2
1993/94,49,John Aldridge,1
1993/94,50,Ged Brannan,1
1993/94,50,Shaun Garnett,1
1993/94,50,John Aldridge,1
1993/94,50,Pat Nevin,1
1993/94,51,John Aldridge,1
1993/94,51,Gary Jones,1
1993/94,53,Shaun Garnett,1
1993/94,53,Kenny Irons,1
1993/94,53,Ian Muir,1
1993/94,54,John Aldridge,2
1993/94,54,Kenny Irons,1
1993/94,55,Ged Brannan,1
1993/94,55,John Aldridge,1
1993/94,56,John Aldridge,1
1993/94,56,Ian Muir,1
1993/94,57,Ian Muir,1
1993/94,59,Pat Nevin,1
1994/95,2,John Aldridge,2
1994/95,2,Pat Nevin,1
1994/95,3,John Aldridge,1
1994/95,3,Chris Malkin,1
1994/95,4,John Aldridge,1
1994/95,5,John Aldridge,3
1994/95,5,Chris Malkin,1
1994/95,6,John Aldridge,1
1994/95,6,Chris Malkin,1
1994/95,9,Liam O'Brien,1
1994/95,10,John Aldridge,1
1994/95,10,Chris Malkin,2
1994/95,11,Ged Brannan,1
1994/95,12,Chris Malkin,1
1994/95,14,John Aldridge,1
1994/95,16,John Aldridge,1
1994/95,17,John Aldridge,3
1994/95,19,John Aldridge,1
1994/95,20,Johnny Morrissey,1
1994/95,21,John Aldridge,4
1994/95,21,Chris Malkin,2
1994/95,23,Kenny Irons,1
1994/95,23,Pat Nevin,1
1994/95,25,Chris Malkin,1
1994/95,26,Ian Muir,2
1994/95,26,Ged Brannan,1
1994/95,27,Kenny Irons,1
1994/95,27,Chris Malkin,1
1994/95,29,Gary Stevens,1
1994/95,29,Steve Mungall,1
1994/95,31,Gary Jones,1
1994/95,31,Chris Malkin,2
1994/95,33,Kenny Irons,1
1994/95,33,Gary Jones,1
1994/95,35,Ian Muir,2
1994/95,37,Liam O'Brien,1
1994/95,37,Ian Muir,1
1994/95,37,Chris Malkin,1
1994/95,38,Ged Brannan,1
1994/95,38,Ian Muir,1
1994/95,38,Chris Malkin,1
1994/95,40,Johnny Morrissey,1
1994/95,40,Chris Malkin,2
1994/95,41,Ian Muir,1
1994/95,41,Gary Jones,1
1994/95,42,Ian Muir,1
1994/95,43,Pat Nevin,1
1994/95,44,Ian Muir,2
1994/95,44,Pat Nevin,1
1994/95,44,John Aldridge,1
1994/95,45,Shaun Garnett,1
1994/95,47,Johnny Morrissey,1
1994/95,47,John Aldridge,1
1994/95,49,Chris Malkin,1
1994/95,50,John Aldridge,2
1994/95,50,Chris Malkin,1
1994/95,50,Kenny Irons,1
1994/95,51,John Aldridge,1
1994/95,52,Pat Nevin,1
1994/95,55,John Aldridge,1
1994/95,56,John Aldridge,1
1994/95,57,Kenny Irons,1
1994/95,58,Chris Malkin,1
1995/96,1,Liam O'Brien,1
1995/96,1,John Aldridge,1
1995/96,2,John Aldridge,2
1995/96,3,Liam O'Brien,1
1995/96,3,John Aldridge,1
1995/96,3,Ian Moore,1
1995/96,4,John Aldridge,1
1995/96,6,John Aldridge,1
1995/96,6,Gary Bennett,1
1995/96,8,John Aldridge,1
1995/96,9,Gary Bennett,1
1995/96,9,Pat Nevin,1
1995/96,10,John Aldridge,1
1995/96,10,Gary Bennett,1
1995/96,11,Ged Brannan,1
1995/96,11,Gary Jones,2
1995/96,12,John Aldridge,1
1995/96,13,Gary Bennett,1
1995/96,13,Ian Moore,1
1995/96,14,Gary Bennett,1
1995/96,14,Ian Moore,2
1995/96,15,Ian Moore,1
1995/96,16,Ian Moore,1
1995/96,17,John Aldridge,2
1995/96,17,Gary Bennett,1
1995/96,17,Ian Moore,1
1995/96,17,Pat Nevin,1
1995/96,18,John Aldridge,1
1995/96,19,Ian Moore,1
1995/96,20,John Aldridge,2
1995/96,22,Gary Jones,1
1995/96,22,Gary Bennett,1
1995/96,23,Ian Moore,1
1995/96,26,John Aldridge,2
1995/96,29,Ian Moore,1
1995/96,30,John Aldridge,1
1995/96,33,John Aldridge,1
1995/96,34,Graham Branch,1
1995/96,35,John Aldridge,1
1995/96,35,Gary Bennett,1
1995/96,37,John Aldridge,1
1995/96,37,Pat Nevin,1
1995/96,38,Alan Rogers,1
1995/96,38,John Aldridge,1
1995/96,39,Graham Branch,1
1995/96,40,John Aldridge,1
1995/96,40,Gary Bennett,1
1995/96,41,John Aldridge,1
1995/96,41,OG,1
1995/96,43,Alan Rogers,1
1995/96,43,John Aldridge,1
1995/96,44,John Aldridge,1
1995/96,45,Paul Cook,1
1995/96,45,John Aldridge,1
1995/96,46,OG,1
1995/96,47,John Aldridge,1
1995/96,47,Liam O'Brien,1
1995/96,47,Kenny Irons,2
1995/96,47,Alan Morgan,1
1995/96,48,Liam O'Brien,1
1995/96,49,John Aldridge,1
1995/96,51,John Aldridge,1
1995/96,51,Kenny Irons,1
1996/97,1,John Morrissey,1
1996/97,2,John Aldridge,1
1996/97,2,Ivano Bonetti,1
1996/97,3,John Aldridge,2
1996/97,3,Kenny Irons,1
1996/97,4,Graham Branch,1
1996/97,4,Alan Mahon,1
1996/97,6,Graham Branch,1
1996/97,7,John Aldridge,1
1996/97,8,John Aldridge,1
1996/97,9,John Aldridge,1
1996/97,10,John Aldridge,1
1996/97,10,John Morrissey,1
1996/97,11,John Aldridge,1
1996/97,11,Graham Branch,1
1996/97,13,John Aldridge,1
1996/97,15,Ivano Bonetti,1
1996/97,15,Graham Branch,2
1996/97,15,Gary Jones,1
1996/97,18,John Aldridge,1
1996/97,18,Ged Brannan,1
1996/97,19,Ged Brannan,1
1996/97,20,John Aldridge,1
1996/97,20,Gary Jones,1
1996/97,20,Alan Mahon,1
1996/97,20,Ian Thomas-Moore,1
1996/97,21,Andy Thorn,1
1996/97,22,John Aldridge,1
1996/97,23,Dave Higgins,1
1996/97,24,John Aldridge,2
1996/97,24,Ged Brannan,1
1996/97,29,Ged Brannan,1
1996/97,30,John Aldridge,2
1996/97,31,Pat Nevin,2
1996/97,33,John Aldridge,1
1996/97,34,Paul Cook,2
1996/97,34,Ian Thomas-Moore,1
1996/97,35,Graham Branch,1
1996/97,35,Ian Thomas-Moore,1
1996/97,36,Kenny Irons,1
1996/97,37,Liam O'Brien,1
1996/97,39,Ged Brannan,2
1996/97,40,John Aldridge,1
1996/97,40,Kenny Irons,1
1996/97,41,Dave Higgins,1
1996/97,42,Gary Jones,1
1996/97,44,John Aldridge,1
1996/97,44,Kenny Irons,1
1996/97,44,Lee Jones,1
1996/97,45,Kenny Irons,1
1996/97,46,Gary Jones,2
1996/97,46,Lee Jones,1
1996/97,47,Paul Cook,1
1996/97,47,Gary Jones,1
1996/97,47,Lee Jones,1
1996/97,49,Lee Jones,1
1996/97,51,John Aldridge,1
1996/97,51,Lee Jones,1
1997/98,1,David Kelly,1
1997/98,2,Lee Jones,1
1997/98,2,David Kelly,1
1997/98,2,John Morrissey,1
1997/98,3,Lee Jones,1
1997/98,3,David Kelly,1
1997/98,4,Lee Jones,1
1997/98,5,Liam O'Brien,1
1997/98,9,Lee Jones,1
1997/98,10,Gary Jones,1
1997/98,10,David Kelly,1
1997/98,11,Gary Jones,1
1997/98,11,Lee Jones,1
1997/98,11,David Kelly,2
1997/98,11,John Morrissey,1
1997/98,11,Andy Thompson,1
1997/98,13,Gary Stevens,1
1997/98,14,Lee Jones,1
1997/98,14,David Kelly,1
1997/98,15,David Kelly,1
1997/98,16,Lee Jones,1
1997/98,16,Andy Thompson,1
1997/98,17,Gary Jones,1
1997/98,18,Graham Branch,1
1997/98,18,Lee Jones,1
1997/98,19,David Kelly,1
1997/98,20,Kenny Irons,1
1997/98,21,Kenny Irons,1
1997/98,22,John Aldridge,1
1997/98,23,John Aldridge,1
1997/98,23,Lee Jones,1
1997/98,23,Liam O'Brien,1
1997/98,25,Lee Jones,1
1997/98,26,John Aldridge,1
1997/98,31,Clint Hill,1
1997/98,31,Gary Jones,2
1997/98,33,Andy Parkinson,1
1997/98,36,Graham Branch,1
1997/98,36,Kenny Irons,1
1997/98,36,David Kelly,1
1997/98,37,Graham Branch,1
1997/98,37,John Morrissey,1
1997/98,37,Andy Thompson,1
1997/98,39,David Kelly,1
1997/98,39,Liam O'Brien,1
1997/98,43,David Kelly,1
1997/98,45,Kenny Irons,1
1997/98,45,Gary Jones,1
1997/98,45,David Kelly,1
1997/98,46,Gary Jones,1
1997/98,46,David Kelly,1
1997/98,46,Micky Mellon,1
1997/98,48,Dave Challinor,1
1997/98,48,Gary Jones,1
1997/98,50,Gary Jones,2
1997/98,50,Micky Mellon,1
1997/98,51,Alan Mahon,1
1997/98,53,Gary Jones,1
1997/98,53,Liam O'Brien,1
1997/98,53,Andy Parkinson,1
1997/98,54,John Aldridge,2
1998/99,2,Kenny Irons,1
1998/99,2,David Kelly,2
1998/99,3,Micky Mellon,1
1998/99,4,Kenny Irons,1
1998/99,6,Andy Parkinson,1
1998/99,8,Jason Koumas,1
1998/99,8,Andy Parkinson,1
1998/99,9,Andy Parkinson,1
1998/99,11,Kenny Irons,1
1998/99,11,Lee Jones,1
1998/99,11,Jason Koumas,1
1998/99,14,Kenny Irons,1
1998/99,14,Gary Jones,1
1998/99,15,Graham Allen,1
1998/99,15,Gary Jones,1
1998/99,16,Kenny Irons,2
1998/99,16,Alan Mahon,1
1998/99,17,Gary Jones,1
1998/99,17,Alan Mahon,1
1998/99,17,Scott Taylor,1
1998/99,18,Kenny Irons,1
1998/99,18,Gary Jones,1
1998/99,18,Alan Mahon,1
1998/99,18,Scott Taylor,1
1998/99,20,Scott Taylor,1
1998/99,21,Clint Hill,1
1998/99,21,Gary Jones,1
1998/99,23,Kenny Irons,2
1998/99,24,Kenny Irons,1
1998/99,25,Graham Allen,1
1998/99,25,Kenny Irons,1
1998/99,26,Clint Hill,1
1998/99,27,Andy Thompson,1
1998/99,28,Kenny Irons,1
1998/99,29,Dave Challinor,1
1998/99,29,Kenny Irons,1
1998/99,30,Scott Taylor,1
1998/99,33,Georges Santos,1
1998/99,34,Alan Mahon,1
1998/99,35,Graham Allen,1
1998/99,35,Lee Jones,1
1998/99,35,Scott Taylor,1
1998/99,36,Scott Taylor,1
1998/99,37,Graham Allen,1
1998/99,37,Dave Challinor,1
1998/99,37,Lee Jones,1
1998/99,39,Graham Allen,1
1998/99,39,Jason Koumas,1
1998/99,39,Liam O'Brien,1
1998/99,39,Scott Taylor,1
1998/99,40,David Kelly,1
1998/99,40,Jason Koumas,1
1998/99,40,Scott Taylor,1
1998/99,43,Clint Hill,1
1998/99,43,Alan Mahon,1
1998/99,45,Kenny Irons,1
1998/99,45,Liam O'Brien,1
1998/99,45,Scott Taylor,1
1998/99,46,David Kelly,1
1998/99,47,Kenny Irons,2
1998/99,48,Kenny Irons,1
1998/99,49,Clint Hill,1
1998/99,49,David Kelly,1
1998/99,50,Alan Mahon,1
1998/99,52,Kenny Irons,1
1998/99,52,David Kelly,1
1999/00,3,Nick Henry,1
1999/00,4,Jason Koumas,1
1999/00,5,David Kelly,2
1999/00,5,Scott Taylor,1
1999/00,7,Steve Yates,1
1999/00,10,David Kelly,3
1999/00,10,Scott Taylor,2
1999/00,11,Dave Challinor,1
1999/00,11,David Kelly,1
1999/00,12,Scott Taylor,1
1999/00,13,Wayne Allison,1
1999/00,13,Georges Santos,1
1999/00,14,Wayne Allison,2
1999/00,15,Clint Hill,1
1999/00,16,Tony Grant,1
1999/00,16,Steve Yates,1
1999/00,17,Alan Mahon,1
1999/00,18,Wayne Allison,2
1999/00,18,Gary Jones,1
1999/00,19,Gary Jones,1
1999/00,19,Andy Parkinson,1
1999/00,20,Andy Parkinson,1
1999/00,20,Gareth Roberts,1
1999/00,21,Wayne Allison,1
1999/00,21,Clint Hill,1
1999/00,22,Alan Mahon,1
1999/00,22,Andy Parkinson,2
1999/00,24,Wayne Allison,1
1999/00,24,Clint Hill,1
1999/00,24,David Kelly,1
1999/00,26,Wayne Allison,1
1999/00,27,Michael Black,1
1999/00,27,Clint Hill,1
1999/00,27,Alan Morgan,1
1999/00,27,Andy Parkinson,1
1999/00,28,Dave Challinor,1
1999/00,28,Andy Parkinson,1
1999/00,28,Scott Taylor,1
1999/00,29,Nick Henry,1
1999/00,30,David Kelly,1
1999/00,30,Andy Parkinson,1
1999/00,31,Wayne Allison,1
1999/00,32,Wayne Allison,1
1999/00,32,Andy Parkinson,1
1999/00,33,Wayne Allison,2
1999/00,33,Clint Hill,1
1999/00,35,Wayne Allison,1
1999/00,36,Clint Hill,1
1999/00,39,Nick Henry,1
1999/00,39,David Kelly,1
1999/00,39,Alan Mahon,1
1999/00,40,Wayne Allison,1
1999/00,40,David Kelly,1
1999/00,41,Scott Taylor,1
1999/00,42,David Kelly,1
1999/00,42,Andy Parkinson,1
1999/00,44,Wayne Allison,1
1999/00,44,Gary Jones,1
1999/00,45,David Kelly,1
1999/00,46,Reuben Hazell,1
1999/00,46,Steve Yates,1
1999/00,47,Wayne Allison,1
1999/00,47,Alan Mahon,1
1999/00,49,Gary Jones,1
1999/00,49,Jason Koumas,1
1999/00,50,Wayne Allison,1
1999/00,52,Wayne Allison,1
1999/00,54,David Kelly,1
1999/00,55,Clint Hill,1
1999/00,56,David Kelly,2
1999/00,58,Alan Mahon,1
1999/00,59,Wayne Allison,1
1999/00,59,Dave Challinor,1
1999/00,60,Scott Taylor,1
2000/01,2,Sean Flynn,1
2000/01,2,Wayne Gill,1
2000/01,2,Clint Hill,1
2000/01,3,Wayne Allison,1
2000/01,3,Wayne Gill,1
2000/01,3,Paul Rideout,1
2000/01,6,Wayne Allison,1
2000/01,6,Wayne Gill,1
2000/01,7,Stuart Barlow,1
2000/01,7,Paul Rideout,1
2000/01,8,Wayne Allison,1
2000/01,8,Stuart Barlow,1
2000/01,10,Scott Taylor,2
2000/01,11,Clint Hill,1
2000/01,13,Scott Taylor,1
2000/01,14,Andy Parkinson,1
2000/01,15,Clint Hill,1
2000/01,15,Jason Koumas,1
2000/01,17,Wayne Allison,1
2000/01,18,Stuart Barlow,1
2000/01,19,Jason Koumas,1
2000/01,19,Scott Taylor,1
2000/01,20,Jason Koumas,1
2000/01,21,Andy Parkinson,2
2000/01,21,Steve Yates,1
2000/01,23,Clint Hill,1
2000/01,23,Scott Taylor,1
2000/01,24,Clint Hill,1
2000/01,24,Jason Koumas,1
2000/01,25,Clint Hill,1
2000/01,27,Andy Parkinson,1
2000/01,28,Jason Koumas,1
2000/01,28,Andy Parkinson,1
2000/01,29,Jason Koumas,1
2000/01,32,Andy Parkinson,1
2000/01,33,Andy Parkinson,1
2000/01,33,Steve Yates,1
2000/01,35,Jason Koumas,1
2000/01,35,Steve Yates,2
2000/01,36,Paul Rideout,1
2000/01,40,Stuart Barlow,1
2000/01,40,Paul Rideout,3
2000/01,41,Wayne Allison,1
2000/01,41,Steve Yates,1
2000/01,42,Andy Parkinson,1
2000/01,43,Wayne Allison,1
2000/01,44,Wayne Allison,1
2000/01,44,Steve Yates,1
2000/01,45,Wayne Allison,1
2000/01,46,Jason Koumas,1
2000/01,46,Scott Taylor,1
2000/01,47,Jason Koumas,1
2000/01,48,Jason Koumas,1
2000/01,49,Simon Osborn,1
2000/01,50,Jason Koumas,1
2000/01,51,Seyni N'Diaye,1
2000/01,54,Andy Parkinson,1
2000/01,55,Steve Yates,1
2000/01,56,Seyni N'Diaye,1
2000/01,57,Micky Mellon,1
2000/01,57,Paul Rideout,1
2001/02,1,Andy Parkinson,1
2001/02,2,Stuart Barlow,1
2001/02,3,Stuart Barlow,1
2001/02,3,Sean Flynn,1
2001/02,3,Nick Henry,1
2001/02,5,Sean Flynn,1
2001/02,5,Clint Hill,1
2001/02,6,Stuart Barlow,1
2001/02,6,Micky Mellon,1
2001/02,8,Stuart Barlow,1
2001/02,8,Sean Flynn,1
2001/02,8,Jason Koumas,1
2001/02,8,Micky Mellon,1
2001/02,9,Graham Allen,1
2001/02,9,Jason Koumas,1
2001/02,10,Stuart Barlow,3
2001/02,10,Jason Koumas,1
2001/02,11,Stuart Barlow,3
2001/02,11,Jason Koumas,1
2001/02,11,Steve Yates,1
2001/02,13,Stuart Barlow,1
2001/02,13,Seyni N'Diaye,1
2001/02,14,Sean Flynn,2
2001/02,14,Andy Parkinson,1
2001/02,14,Steve Yates,1
2001/02,16,Sean Flynn,1
2001/02,17,Nick Henry,1
2001/02,18,Seyni N'Diaye,1
2001/02,19,Paul Rideout,1
2001/02,21,Sean Flynn,1
2001/02,22,Stuart Barlow,1
2001/02,22,Jason Koumas,1
2001/02,23,Sean Flynn,1
2001/02,23,Alan Navarro,1
2001/02,23,Jason Price,2
2001/02,24,Jason Price,1
2001/02,25,Wayne Allison,1
2001/02,25,Clint Hill,1
2001/02,25,Jason Koumas,1
2001/02,25,Alan Navarro,1
2001/02,25,Jason Price,2
2001/02,26,Jason Price,1
2001/02,26,Gareth Roberts,1
2001/02,27,Stuart Barlow,1
2001/02,27,Jason Koumas,3
2001/02,27,Jason Price,1
2001/02,27,Steve Yates,1
2001/02,28,Wayne Allison,2
2001/02,28,Steve Yates,1
2001/02,29,Jason Price,2
2001/02,30,Jason Koumas,1
2001/02,31,Wayne Allison,1
2001/02,31,Sean Flynn,1
2001/02,31,Jason Price,1
2001/02,33,Jason Koumas,1
2001/02,34,Paul Rideout,1
2001/02,35,Sean Flynn,1
2001/02,35,Jason Koumas,1
2001/02,35,Paul Rideout,1
2001/02,38,Paul Rideout,1
2001/02,39,Wayne Allison,1
2001/02,39,Jason Price,1
2001/02,41,Paul Rideout,1
2001/02,43,Stuart Barlow,1
2001/02,45,Simon Haworth,1
2001/02,46,Simon Haworth,1
2001/02,47,Simon Haworth,1
2001/02,50,Stuart Barlow,1
2001/02,50,Sean Thornton,1
2001/02,51,Stuart Barlow,1
2001/02,51,Jason Koumas,1
2001/02,52,Simon Haworth,1
2001/02,53,Stuart Barlow,1
2001/02,53,Simon Haworth,1
2001/02,54,Gareth Roberts,1
2002/03,1,Graham Allen,1
2002/03,1,Simon Haworth,2
2002/03,1,Jason Koumas,1
2002/03,2,Jason Koumas,1
2002/03,3,Stuart Barlow,1
2002/03,5,Kevin Gray,1
2002/03,5,Jason Price,1
2002/03,8,Simon Haworth,1
2002/03,8,Ryan Taylor,1
2002/03,9,Simon Haworth,2
2002/03,9,Jason Price,1
2002/03,12,Simon Haworth,1
2002/03,13,Graham Allen,1
2002/03,14,Alex Hay,1
2002/03,16,Graham Allen,1
2002/03,17,Danny Harrison,1
2002/03,17,Gary Jones,2
2002/03,17,Gareth Roberts,1
2002/03,17,Ryan Taylor,1
2002/03,19,Iain Hume,1
2002/03,20,Gareth Roberts,1
2002/03,21,Gary Jones,1
2002/03,22,Stuart Barlow,2
2002/03,23,Stuart Barlow,1
2002/03,23,Simon Haworth,1
2002/03,24,Stuart Barlow,2
2002/03,24,Simon Haworth,1
2002/03,25,Micky Mellon,1
2002/03,26,Gareth Roberts,1
2002/03,28,Simon Haworth,2
2002/03,28,Alex Hay,1
2002/03,28,Ryan Taylor,1
2002/03,29,Graham Allen,1
2002/03,29,Simon Haworth,1
2002/03,30,Shane Nicholson,1
2002/03,30,Gareth Roberts,1
2002/03,31,Simon Haworth,1
2002/03,31,Gary Jones,2
2002/03,32,Simon Haworth,1
2002/03,33,Simon Haworth,1
2002/03,33,Micky Mellon,1
2002/03,34,Simon Haworth,1
2002/03,35,Simon Haworth,1
2002/03,35,Marvin Robinson,1
2002/03,37,Ian Sharps,1
2002/03,39,Simon Haworth,1
2002/03,40,Iain Hume,2
2002/03,41,Iain Hume,1
2002/03,41,Ian Sharps,1
2002/03,43,Jason Price,1
2002/03,43,Ian Sharps,1
2002/03,44,Simon Haworth,1
2002/03,44,Iain Hume,1
2002/03,44,Gary Jones,1
2002/03,45,Shane Nicholson,1
2002/03,47,Iain Anderson,1
2002/03,47,Iain Hume,1
2002/03,49,Gary Jones,1
2002/03,50,Simon Haworth,1
2002/03,51,Iain Anderson,1
2002/03,51,Simon Haworth,1
2002/03,51,Alex Hay,1
2002/03,51,Shane Nicholson,1
2002/03,52,Simon Haworth,1
2002/03,52,Gary Jones,1
2002/03,52,Jason Price,1
2002/03,53,Simon Haworth,1
2002/03,53,Gary Jones,1
2002/03,53,Shane Nicholson,1
2003/04,1,Simon Haworth,1
2003/04,1,Gary Jones,1
2003/04,1,Shane Nicholson,2
2003/04,2,Eugene Dadi,1
2003/04,4,Gary Jones,1
2003/04,5,Eugene Dadi,1
2003/04,6,Gary Jones,1
2003/04,10,Simon Haworth,2
2003/04,12,Simon Haworth,1
2003/04,13,Eugene Dadi,1
2003/04,14,Chris Dagnall,1
2003/04,16,Iain Hume,1
2003/04,16,Shane Nicholson,1
2003/04,17,Iain Hume,1
2003/04,17,Gareth Roberts,1
2003/04,18,Gary Jones,1
2003/04,19,Simon Haworth,1
2003/04,20,Graham Allen,1
2003/04,21,Eugene Dadi,1
2003/04,21,Iain Hume,1
2003/04,21,Micky Mellon,1
2003/04,23,Iain Hume,1
2003/04,24,Gary Jones,1
2003/04,25,Gary Jones,1
2003/04,26,Eugene Dadi,2
2003/04,27,Ryan Taylor,1
2003/04,28,Simon Haworth,1
2003/04,29,Gary Jones,1
2003/04,29,Ryan Taylor,1
2003/04,30,Simon Haworth,1
2003/04,31,Eugene Dadi,2
2003/04,32,Eugene Dadi,1
2003/04,32,Iain Hume,1
2003/04,34,Micky Mellon,1
2003/04,35,Ryan Taylor,2
2003/04,36,Eugene Dadi,1
2003/04,37,Iain Hume,1
2003/04,38,Iain Hume,1
2003/04,38,Ryan Taylor,1
2003/04,39,Eugene Dadi,2
2003/04,39,Iain Hume,1
2003/04,40,Eugene Dadi,1
2003/04,41,Danny Harrison,1
2003/04,45,Iain Hume,2
2003/04,46,Gary Jones,1
2003/04,48,Eugene Dadi,1
2003/04,49,Eugene Dadi,2
2003/04,49,Iain Hume,2
2003/04,50,Ian Sharps,1
2003/04,52,Gary Jones,1
2003/04,53,Eugene Dadi,2
2003/04,54,David Beresford,1
2003/04,54,Paul Hall,1
2003/04,54,Danny Harrison,1
2003/04,54,Gary Jones,2
2003/04,55,Iain Hume,1
2003/04,55,Ryan Taylor,1
2003/04,56,Paul Hall,1
2003/04,57,Eugene Dadi,1
2003/04,57,Iain Hume,1
2004/05,2,Chris Dagnall,1
2004/05,2,Ryan Taylor,1
2004/05,3,Eugene Dadi,1
2004/05,5,Jason McAteer,1
2004/05,5,Calvin Zola,1
2004/05,6,Iain Hume,1
2004/05,6,Mike Jackson,1
2004/05,6,Ryan Taylor,1
2004/05,6,Calvin Zola,1
2004/05,7,Mike Jackson,1
2004/05,9,Eugene Dadi,1
2004/05,9,Iain Hume,1
2004/05,10,Gareth Roberts,1
2004/05,12,Iain Hume,2
2004/05,13,Ryan Taylor,1
2004/05,14,David Beresford,1
2004/05,14,Iain Hume,2
2004/05,14,Ryan Taylor,1
2004/05,15,Chris Dagnall,1
2004/05,15,Theodore Whitmore,2
2004/05,16,Chris Dagnall,1
2004/05,16,Calvin Zola,1
2004/05,17,Ian Sharps,1
2004/05,18,Iain Hume,1
2004/05,18,Calvin Zola,1
2004/05,19,Paul Hall,2
2004/05,21,Ryan Taylor,1
2004/05,22,Ian Goodison,1
2004/05,23,Paul Hall,1
2004/05,23,Theodore Whitmore,1
2004/05,24,Gareth Roberts,1
2004/05,25,Mike Jackson,1
2004/05,26,Paul Hall,1
2004/05,26,Iain Hume,1
2004/05,27,Eugene Dadi,1
2004/05,28,Iain Hume,1
2004/05,29,Jason McAteer,1
2004/05,29,Ryan Taylor,1
2004/05,30,Iain Hume,1
2004/05,30,Ryan Taylor,1
2004/05,31,Eugene Dadi,1
2004/05,31,Paul Hall,1
2004/05,31,Gary Jones,1
2004/05,31,Jason McAteer,1
2004/05,33,Chris Dagnall,1
2004/05,33,Paul Hall,1
2004/05,33,Iain Hume,1
2004/05,33,Gareth Roberts,1
2004/05,33,Theodore Whitmore,1
2004/05,34,Chris Dagnall,1
2004/05,34,Iain Hume,1
2004/05,35,Paul Hall,1
2004/05,36,Eugene Dadi,1
2004/05,37,Iain Hume,1
2004/05,38,Eugene Dadi,1
2004/05,39,Eugene Dadi,1
2004/05,39,Iain Hume,1
2004/05,39,Gareth Roberts,1
2004/05,40,Paul Hall,1
2004/05,41,Ryan Taylor,1
2004/05,42,Chris Dagnall,1
2004/05,43,Paul Hall,2
2004/05,43,Iain Hume,1
2004/05,43,Jason McAteer,1
2004/05,43,Theodore Whitmore,1
2004/05,44,Eugene Dadi,1
2004/05,44,Mike Jackson,1
2004/05,45,Eugene Dadi,1
2004/05,45,Paul Hall,1
2004/05,46,Iain Hume,1
2004/05,46,Mike Jackson,1
2004/05,47,Jason McAteer,1
2004/05,50,Ryan Taylor,1
2004/05,51,Paul Hall,1
2004/05,52,David Beresford,1
2004/05,54,David Beresford,1
2004/05,54,Ryan Taylor,1
2005/06,2,Chris Greenacre,1
2005/06,2,Iain Hume,1
2005/06,3,Chris Greenacre,2
2005/06,3,Gareth Roberts,1
2005/06,3,Ian Sharps,1
2005/06,5,Ian Sharps,1
2005/06,6,Mike Jackson,1
2005/06,6,Gareth Roberts,1
2005/06,7,Chris Greenacre,1
2005/06,9,Delroy Facey,1
2005/06,9,Chris Greenacre,1
2005/06,10,Delroy Facey,1
2005/06,11,Chris Greenacre,1
2005/06,11,Mike Jackson,1
2005/06,16,Steven Jennings,1
2005/06,16,Mark Rankine,1
2005/06,18,Steve Davies,1
2005/06,18,Steven Jennings,1
2005/06,19,Chris Greenacre,1
2005/06,20,Mike Jackson,1
2005/06,21,Delroy Facey,1
2005/06,21,Chris Greenacre,1
2005/06,22,Delroy Facey,1
2005/06,22,Chris Greenacre,1
2005/06,22,Danny Harrison,1
2005/06,23,Delroy Facey,1
2005/06,23,Simon Francis,1
2005/06,24,Delroy Facey,1
2005/06,25,Delroy Facey,1
2005/06,26,Calvin Zola,1
2005/06,29,Chris Greenacre,3
2005/06,29,Calvin Zola,1
2005/06,30,Chris Greenacre,1
2005/06,30,Danny Harrison,1
2005/06,31,Chris Greenacre,1
2005/06,31,Danny Harrison,1
