season,game_no,player_name,shirt_no,role,on_for,off_for
1990/91,37,Steel,9,starter,NA,12
1990/91,37,Muir,10,starter,NA,NA
1990/91,37,Thomas,11,starter,NA,NA
1990/91,37,Cooper,12,sub,9,NA
1990/91,37,Morrissey,14,sub,7,NA
1990/91,38,Nixon,1,starter,NA,NA
1990/91,38,Higgins,2,starter,NA,NA
1990/91,38,Mungall,3,starter,NA,NA
1990/91,38,McNab,4,starter,NA,NA
1990/91,38,Hughes,5,starter,NA,NA
1990/91,38,Garnett,6,starter,NA,NA
1990/91,38,Irons,7,starter,NA,NA
1990/91,38,Harvey,8,starter,NA,14
1990/91,38,Steel,9,starter,NA,NA
1990/91,38,Muir,10,starter,NA,NA
1990/91,38,Thomas,11,starter,NA,NA
1990/91,38,Morrissey,14,sub,8,NA
1990/91,39,Nixon,1,starter,NA,NA
1990/91,39,Higgins,2,starter,NA,12
1990/91,39,Mungall,3,starter,NA,NA
1990/91,39,McNab,4,starter,NA,NA
1990/91,39,Hughes,5,starter,NA,NA
1990/91,39,Garnett,6,starter,NA,NA
1990/91,39,Irons,7,starter,NA,14
1990/91,39,Harvey,8,starter,NA,NA
1990/91,39,Steel,9,starter,NA,NA
1990/91,39,Muir,10,starter,NA,NA
1990/91,39,Thomas,11,starter,NA,NA
1990/91,39,Cooper,12,sub,2,NA
1990/91,39,Morrissey,14,sub,7,NA
1990/91,40,Nixon,1,starter,NA,NA
1990/91,40,Higgins,2,starter,NA,12
1990/91,40,Mungall,3,starter,NA,NA
1990/91,40,McNab,4,starter,NA,NA
1990/91,40,Hughes,5,starter,NA,NA
1990/91,40,Garnett,6,starter,NA,NA
1990/91,40,Morrissey,7,starter,NA,14
1990/91,40,Harvey,8,starter,NA,NA
1990/91,40,Steel,9,starter,NA,NA
1990/91,40,Muir,10,starter,NA,NA
1990/91,40,Thomas,11,starter,NA,NA
1990/91,40,Irons,12,sub,2,NA
1990/91,40,Malkin,14,sub,7,NA
1990/91,41,Nixon,1,starter,NA,NA
1990/91,41,Garnett,2,starter,NA,NA
1990/91,41,Mungall,3,starter,NA,NA
1990/91,41,McNab,4,starter,NA,NA
1990/91,41,Hughes,5,starter,NA,NA
1990/91,41,Vickers,6,starter,NA,NA
1990/91,41,Morrissey,7,starter,NA,14
1990/91,41,Harvey,8,starter,NA,12
1990/91,41,Steel,9,starter,NA,NA
1990/91,41,Muir,10,starter,NA,NA
1990/91,41,Thomas,11,starter,NA,NA
1990/91,41,Irons,12,sub,8,NA
1990/91,41,Malkin,14,sub,7,NA
1990/91,42,Nixon,1,starter,NA,NA
1990/91,42,Garnett,2,starter,NA,NA
1990/91,42,Mungall,3,starter,NA,NA
1990/91,42,McNab,4,starter,NA,NA
1990/91,42,Hughes,5,starter,NA,NA
1990/91,42,Vickers,6,starter,NA,NA
1990/91,42,Morrissey,7,starter,NA,14
1990/91,42,Harvey,8,starter,NA,12
1990/91,42,Steel,9,starter,NA,NA
1990/91,42,Muir,10,starter,NA,NA
1990/91,42,Thomas,11,starter,NA,NA
1990/91,42,Irons,12,sub,8,NA
1990/91,42,Malkin,14,sub,7,NA
1990/91,43,Collings,1,starter,NA,NA
1990/91,43,Garnett,2,starter,NA,NA
1990/91,43,Mungall,3,starter,NA,NA
1990/91,43,McNab,4,starter,NA,NA
1990/91,43,Hughes,5,starter,NA,NA
1990/91,43,Vickers,6,starter,NA,NA
1990/91,43,Irons,7,starter,NA,NA
1990/91,43,Harvey,8,starter,NA,12
1990/91,43,Steel,9,starter,NA,NA
1990/91,43,Muir,10,starter,NA,NA
1990/91,43,Thomas,11,starter,NA,NA
1990/91,43,Malkin,12,sub,8,NA
1990/91,44,Collings,1,starter,NA,NA
1990/91,44,Garnett,2,starter,NA,NA
1990/91,44,Mungall,3,starter,NA,NA
1990/91,44,McNab,4,starter,NA,NA
1990/91,44,Hughes,5,starter,NA,NA
1990/91,44,Vickers,6,starter,NA,NA
1990/91,44,Irons,7,starter,NA,NA
1990/91,44,Harvey,8,starter,NA,NA
1990/91,44,Steel,9,starter,NA,12
1990/91,44,Muir,10,starter,NA,NA
1990/91,44,Thomas,11,starter,NA,14
1990/91,44,Malkin,12,sub,9,NA
1990/91,44,Morrissey,14,sub,11,NA
1990/91,45,Collings,1,starter,NA,NA
1990/91,45,Garnett,2,starter,NA,NA
1990/91,45,Mungall,3,starter,NA,NA
1990/91,45,McNab,4,starter,NA,NA
1990/91,45,Hughes,5,starter,NA,NA
1990/91,45,Vickers,6,starter,NA,NA
1990/91,45,Morrissey,7,starter,NA,12
1990/91,45,Irons,8,starter,NA,NA
1990/91,45,Steel,9,starter,NA,NA
1990/91,45,Muir,10,starter,NA,NA
1990/91,45,Thomas,11,starter,NA,NA
1990/91,45,Malkin,12,sub,7,NA
1990/91,46,Nixon,1,starter,NA,NA
1990/91,46,Garnett,2,starter,NA,NA
1990/91,46,Mungall,3,starter,NA,NA
1990/91,46,McNab,4,starter,NA,NA
1990/91,46,Hughes,5,starter,NA,NA
1990/91,46,Vickers,6,starter,NA,NA
1990/91,46,Morrissey,7,starter,NA,NA
1990/91,46,Irons,8,starter,NA,NA
1990/91,46,Steel,9,starter,NA,NA
1990/91,46,Muir,10,starter,NA,12
1990/91,46,Thomas,11,starter,NA,NA
1990/91,46,Malkin,12,sub,10,NA
1990/91,47,Nixon,1,starter,NA,NA
1990/91,47,Garnett,2,starter,NA,NA
1990/91,47,Mungall,3,starter,NA,NA
1990/91,47,McNab,4,starter,NA,NA
1990/91,47,Hughes,5,starter,NA,NA
1990/91,47,Vickers,6,starter,NA,NA
1990/91,47,Morrissey,7,starter,NA,14
1990/91,47,Irons,8,starter,NA,NA
1990/91,47,Steel,9,starter,NA,12
1990/91,47,Malkin,10,starter,NA,NA
1990/91,47,Thomas,11,starter,NA,NA
1990/91,47,Cooper,12,sub,9,NA
1990/91,47,Harvey,14,sub,7,NA
1990/91,48,Nixon,1,starter,NA,NA
1990/91,48,Garnett,2,starter,NA,NA
1990/91,48,Mungall,3,starter,NA,NA
1990/91,48,McNab,4,starter,NA,NA
1990/91,48,Hughes,5,starter,NA,NA
1990/91,48,Vickers,6,starter,NA,NA
1990/91,48,Morrissey,7,starter,NA,NA
1990/91,48,Irons,8,starter,NA,NA
1990/91,48,Steel,9,starter,NA,NA
1990/91,48,Malkin,10,starter,NA,NA
1990/91,48,Thomas,11,starter,NA,NA
1990/91,49,Nixon,1,starter,NA,NA
1990/91,49,Garnett,2,starter,NA,NA
1990/91,49,Mungall,3,starter,NA,NA
1990/91,49,McNab,4,starter,NA,NA
1990/91,49,Hughes,5,starter,NA,14
1990/91,49,Vickers,6,starter,NA,NA
1990/91,49,Morrissey,7,starter,NA,NA
1990/91,49,Irons,8,starter,NA,NA
1990/91,49,Steel,9,starter,NA,NA
1990/91,49,Malkin,10,starter,NA,12
1990/91,49,Thomas,11,starter,NA,NA
1990/91,49,Cooper,12,sub,10,NA
1990/91,49,Harvey,14,sub,5,NA
1990/91,50,Nixon,1,starter,NA,NA
1990/91,50,Garnett,2,starter,NA,NA
1990/91,50,Mungall,3,starter,NA,NA
1990/91,50,McNab,4,starter,NA,NA
1990/91,50,Hughes,5,starter,NA,12
1990/91,50,Vickers,6,starter,NA,NA
1990/91,50,Morrissey,7,starter,NA,NA
1990/91,50,Irons,8,starter,NA,NA
1990/91,50,Steel,9,starter,NA,NA
1990/91,50,Malkin,10,starter,NA,14
1990/91,50,Thomas,11,starter,NA,NA
1990/91,50,Harvey,12,sub,5,NA
1990/91,50,Cooper,14,sub,10,NA
1990/91,51,Nixon,1,starter,NA,NA
1990/91,51,Higgins,2,starter,NA,NA
1990/91,51,Mungall,3,starter,NA,NA
1990/91,51,McNab,4,starter,NA,NA
1990/91,51,Hughes,5,starter,NA,NA
1990/91,51,Vickers,6,starter,NA,NA
1990/91,51,Morrissey,7,starter,NA,14
1990/91,51,Harvey,8,starter,NA,NA
1990/91,51,Steel,9,starter,NA,NA
1990/91,51,Malkin,10,starter,NA,12
1990/91,51,Thomas,11,starter,NA,NA
1990/91,51,Cooper,12,sub,10,NA
1990/91,51,Irons,14,sub,7,NA
1990/91,52,Nixon,1,starter,NA,NA
1990/91,52,Higgins,2,starter,NA,NA
1990/91,52,Mungall,3,starter,NA,NA
1990/91,52,McNab,4,starter,NA,NA
1990/91,52,Garnett,5,starter,NA,NA
1990/91,52,Vickers,6,starter,NA,NA
1990/91,52,Morrissey,7,starter,NA,NA
1990/91,52,Harvey,8,starter,NA,14
1990/91,52,Steel,9,starter,NA,12
1990/91,52,Malkin,10,starter,NA,NA
1990/91,52,Thomas,11,starter,NA,NA
1990/91,52,Cooper,12,sub,9,NA
1990/91,52,Brannan,14,sub,8,NA
1990/91,53,Nixon,1,starter,NA,NA
1990/91,53,Higgins,2,starter,NA,NA
1990/91,53,Mungall,3,starter,NA,NA
1990/91,53,McNab,4,starter,NA,NA
1990/91,53,Garnett,5,starter,NA,NA
1990/91,53,Vickers,6,starter,NA,NA
1990/91,53,Morrissey,7,starter,NA,NA
1990/91,53,Harvey,8,starter,NA,14
1990/91,53,Steel,9,starter,NA,NA
1990/91,53,Cooper,10,starter,NA,NA
1990/91,53,Thomas,11,starter,NA,NA
1990/91,53,Irons,14,sub,8,NA
1990/91,54,Nixon,1,starter,NA,NA
1990/91,54,Higgins,2,starter,NA,NA
1990/91,54,Mungall,3,starter,NA,NA
1990/91,54,McNab,4,starter,NA,NA
1990/91,54,Hughes,5,starter,NA,NA
1990/91,54,Vickers,6,starter,NA,NA
1990/91,54,Morrissey,7,starter,NA,NA
1990/91,54,Irons,8,starter,NA,NA
1990/91,54,Steel,9,starter,NA,NA
1990/91,54,Cooper,10,starter,NA,12
1990/91,54,Thomas,11,starter,NA,NA
1990/91,54,Malkin,12,sub,10,NA
1990/91,55,Nixon,1,starter,NA,NA
1990/91,55,Higgins,2,starter,NA,NA
1990/91,55,Mungall,3,starter,NA,NA
1990/91,55,McNab,4,starter,NA,NA
1990/91,55,Hughes,5,starter,NA,NA
1990/91,55,Vickers,6,starter,NA,NA
1990/91,55,Morrissey,7,starter,NA,12
1990/91,55,Irons,8,starter,NA,NA
1990/91,55,Steel,9,starter,NA,NA
1990/91,55,Cooper,10,starter,NA,14
1990/91,55,Thomas,11,starter,NA,NA
1990/91,55,Malkin,12,sub,7,NA
1990/91,55,Martindale,14,sub,10,NA
1990/91,56,Nixon,1,starter,NA,NA
1990/91,56,Higgins,2,starter,NA,NA
1990/91,56,Mungall,3,starter,NA,NA
1990/91,56,McNab,4,starter,NA,NA
1990/91,56,Hughes,5,starter,NA,NA
1990/91,56,Vickers,6,starter,NA,NA
1990/91,56,Morrissey,7,starter,NA,NA
1990/91,56,Irons,8,starter,NA,NA
1990/91,56,Steel,9,starter,NA,12
1990/91,56,Cooper,10,starter,NA,NA
1990/91,56,Thomas,11,starter,NA,NA
1990/91,56,Malkin,12,sub,9,NA
1990/91,57,Nixon,1,starter,NA,NA
1990/91,57,Higgins,2,starter,NA,NA
1990/91,57,Mungall,3,starter,NA,NA
1990/91,57,McNab,4,starter,NA,NA
1990/91,57,Hughes,5,starter,NA,12
1990/91,57,Vickers,6,starter,NA,NA
1990/91,57,Morrissey,7,starter,NA,NA
1990/91,57,Irons,8,starter,NA,NA
1990/91,57,Malkin,9,starter,NA,14
1990/91,57,Cooper,10,starter,NA,NA
1990/91,57,Thomas,11,starter,NA,NA
1990/91,57,Martindale,12,sub,5,NA
1990/91,57,Brannan,14,sub,9,NA
1990/91,58,Nixon,1,starter,NA,NA
1990/91,58,Higgins,2,starter,NA,NA
1990/91,58,Mungall,3,starter,NA,14
1990/91,58,Harvey,4,starter,NA,NA
1990/91,58,Hughes,5,starter,NA,NA
1990/91,58,Vickers,6,starter,NA,NA
1990/91,58,Morrissey,7,starter,NA,NA
1990/91,58,Irons,8,starter,NA,NA
1990/91,58,Steel,9,starter,NA,NA
1990/91,58,Cooper,10,starter,NA,NA
1990/91,58,Thomas,11,starter,NA,NA
1990/91,58,Martindale,14,sub,3,NA
1990/91,59,Nixon,1,starter,NA,NA
1990/91,59,Higgins,2,starter,NA,NA
1990/91,59,Brannan,3,starter,NA,NA
1990/91,59,Irons,4,starter,NA,NA
1990/91,59,Hughes,5,starter,NA,NA
1990/91,59,Vickers,6,starter,NA,NA
1990/91,59,Morrissey,7,starter,NA,14
1990/91,59,Martindale,8,starter,NA,12
1990/91,59,Steel,9,starter,NA,NA
1990/91,59,Cooper,10,starter,NA,NA
1990/91,59,Thomas,11,starter,NA,NA
1990/91,59,Garnett,12,sub,8,NA
1990/91,59,Malkin,14,sub,7,NA
1990/91,60,Nixon,1,starter,NA,NA
1990/91,60,Higgins,2,starter,NA,NA
1990/91,60,Brannan,3,starter,NA,NA
1990/91,60,McNab,4,starter,NA,12
1990/91,60,Hughes,5,starter,NA,NA
1990/91,60,Vickers,6,starter,NA,14
1990/91,60,Morrissey,7,starter,NA,NA
1990/91,60,Irons,8,starter,NA,NA
1990/91,60,Steel,9,starter,NA,NA
1990/91,60,Cooper,10,starter,NA,NA
1990/91,60,Thomas,11,starter,NA,NA
1990/91,60,Malkin,12,sub,4,NA
1990/91,60,Martindale,14,sub,6,NA
1990/91,61,Nixon,1,starter,NA,NA
1990/91,61,Higgins,2,starter,NA,NA
1990/91,61,Brannan,3,starter,NA,NA
1990/91,61,Irons,4,starter,NA,NA
1990/91,61,Hughes,5,starter,NA,NA
1990/91,61,Garnett,6,starter,NA,NA
1990/91,61,Morrissey,7,starter,NA,NA
1990/91,61,Martindale,8,starter,NA,14
1990/91,61,Steel,9,starter,NA,12
1990/91,61,Cooper,10,starter,NA,NA
1990/91,61,Thomas,11,starter,NA,NA
1990/91,61,Malkin,12,sub,9,NA
1990/91,61,Harvey,14,sub,8,NA
1991/92,1,Nixon,1,starter,NA,NA
1991/92,1,Higgins,2,starter,NA,NA
1991/92,1,Brannan,3,starter,NA,14
1991/92,1,Irons,4,starter,NA,NA
1991/92,1,Hughes,5,starter,NA,NA
1991/92,1,Garnett,6,starter,NA,NA
1991/92,1,Morrissey,7,starter,NA,12
1991/92,1,Aldridge,8,starter,NA,NA
1991/92,1,Steel,9,starter,NA,NA
1991/92,1,Martindale,10,starter,NA,NA
1991/92,1,Thomas,11,starter,NA,NA
1991/92,1,Malkin,12,sub,7,NA
1991/92,1,McNab,14,sub,3,NA
1991/92,2,Nixon,1,starter,NA,NA
1991/92,2,Higgins,2,starter,NA,NA
1991/92,2,Brannan,3,starter,NA,NA
1991/92,2,Irons,4,starter,NA,NA
1991/92,2,Hughes,5,starter,NA,NA
1991/92,2,Garnett,6,starter,NA,NA
1991/92,2,Morrissey,7,starter,NA,NA
1991/92,2,Aldridge,8,starter,NA,NA
1991/92,2,Steel,9,starter,NA,12
1991/92,2,Martindale,10,starter,NA,NA
1991/92,2,Thomas,11,starter,NA,NA
1991/92,2,Malkin,12,sub,9,NA
1991/92,3,Nixon,1,starter,NA,NA
1991/92,3,Higgins,2,starter,NA,NA
1991/92,3,Brannan,3,starter,NA,NA
1991/92,3,Irons,4,starter,NA,NA
1991/92,3,Hughes,5,starter,NA,NA
1991/92,3,Garnett,6,starter,NA,NA
1991/92,3,Morrissey,7,starter,NA,NA
1991/92,3,Aldridge,8,starter,NA,NA
1991/92,3,Steel,9,starter,NA,NA
1991/92,3,Martindale,10,starter,NA,NA
1991/92,3,Thomas,11,starter,NA,NA
1991/92,4,Nixon,1,starter,NA,NA
1991/92,4,Higgins,2,starter,NA,NA
1991/92,4,Brannan,3,starter,NA,NA
1991/92,4,Irons,4,starter,NA,NA
1991/92,4,Hughes,5,starter,NA,NA
1991/92,4,Garnett,6,starter,NA,14
1991/92,4,Morrissey,7,starter,NA,NA
1991/92,4,Aldridge,8,starter,NA,NA
1991/92,4,Steel,9,starter,NA,NA
1991/92,4,Martindale,10,starter,NA,NA
1991/92,4,Thomas,11,starter,NA,NA
1991/92,4,McNab,14,sub,6,NA
1991/92,5,Nixon,1,starter,NA,NA
1991/92,5,Higgins,2,starter,NA,NA
1991/92,5,Brannan,3,starter,NA,NA
1991/92,5,Irons,4,starter,NA,14
1991/92,5,Hughes,5,starter,NA,NA
1991/92,5,Garnett,6,starter,NA,NA
1991/92,5,Morrissey,7,starter,NA,NA
1991/92,5,Aldridge,8,starter,NA,NA
1991/92,5,Malkin,9,starter,NA,NA
1991/92,5,Martindale,10,starter,NA,NA
1991/92,5,Thomas,11,starter,NA,NA
1991/92,5,McNab,14,sub,4,NA
1991/92,6,Nixon,1,starter,NA,NA
1991/92,6,Higgins,2,starter,NA,NA
1991/92,6,Brannan,3,starter,NA,NA
1991/92,6,Irons,4,starter,NA,NA
1991/92,6,Hughes,5,starter,NA,NA
1991/92,6,Vickers,6,starter,NA,NA
1991/92,6,Morrissey,7,starter,NA,14
1991/92,6,Aldridge,8,starter,NA,NA
1991/92,6,Malkin,9,starter,NA,NA
1991/92,6,Martindale,10,starter,NA,12
1991/92,6,Thomas,11,starter,NA,NA
1991/92,6,Harvey,12,sub,10,NA
1991/92,6,Cooper,14,sub,7,NA
1991/92,7,Nixon,1,starter,NA,NA
1991/92,7,Higgins,2,starter,NA,NA
1991/92,7,Brannan,3,starter,NA,NA
1991/92,7,Irons,4,starter,NA,14
1991/92,7,Hughes,5,starter,NA,NA
1991/92,7,Vickers,6,starter,NA,NA
1991/92,7,Morrissey,7,starter,NA,12
1991/92,7,Aldridge,8,starter,NA,NA
1991/92,7,Malkin,9,starter,NA,NA
1991/92,7,Martindale,10,starter,NA,NA
1991/92,7,Thomas,11,starter,NA,NA
1991/92,7,Cooper,12,sub,7,NA
1991/92,7,McNab,14,sub,4,NA
1991/92,8,Nixon,1,starter,NA,NA
1991/92,8,Higgins,2,starter,NA,NA
1991/92,8,Brannan,3,starter,NA,NA
1991/92,8,Irons,4,starter,NA,NA
1991/92,8,Mungall,5,starter,NA,NA
1991/92,8,Vickers,6,starter,NA,NA
1991/92,8,Morrissey,7,starter,NA,12
1991/92,8,Aldridge,8,starter,NA,NA
1991/92,8,Malkin,9,starter,NA,NA
1991/92,8,Martindale,10,starter,NA,NA
1991/92,8,Thomas,11,starter,NA,NA
1991/92,8,Cooper,12,sub,7,14
1991/92,8,McNab,14,sub,12,NA
1991/92,9,Nixon,1,starter,NA,NA
1991/92,9,Higgins,2,starter,NA,NA
1991/92,9,Brannan,3,starter,NA,NA
1991/92,9,Irons,4,starter,NA,12
1991/92,9,Hughes,5,starter,NA,14
1991/92,9,Vickers,6,starter,NA,NA
1991/92,9,Morrissey,7,starter,NA,NA
1991/92,9,Aldridge,8,starter,NA,NA
1991/92,9,Malkin,9,starter,NA,NA
1991/92,9,Martindale,10,starter,NA,NA
1991/92,9,Thomas,11,starter,NA,NA
1991/92,9,McNab,12,sub,4,NA
1991/92,9,Branch,14,sub,5,NA
1991/92,10,Nixon,1,starter,NA,NA
1991/92,10,Higgins,2,starter,NA,NA
1991/92,10,Brannan,3,starter,NA,NA
1991/92,10,Irons,4,starter,NA,NA
1991/92,10,Hughes,5,starter,NA,NA
1991/92,10,Vickers,6,starter,NA,NA
1991/92,10,Morrissey,7,starter,NA,NA
1991/92,10,Aldridge,8,starter,NA,NA
1991/92,10,Malkin,9,starter,NA,12
1991/92,10,Martindale,10,starter,NA,NA
1991/92,10,Thomas,11,starter,NA,NA
1991/92,10,Steel,12,sub,9,NA
1991/92,11,Nixon,1,starter,NA,NA
1991/92,11,Higgins,2,starter,NA,NA
1991/92,11,Brannan,3,starter,NA,NA
1991/92,11,Irons,4,starter,NA,NA
1991/92,11,Hughes,5,starter,NA,NA
1991/92,11,Vickers,6,starter,NA,NA
1991/92,11,Morrissey,7,starter,NA,NA
1991/92,11,Aldridge,8,starter,NA,NA
1991/92,11,Steel,9,starter,NA,NA
1991/92,11,Martindale,10,starter,NA,NA
1991/92,11,Thomas,11,starter,NA,NA
1991/92,12,Nixon,1,starter,NA,NA
1991/92,12,Higgins,2,starter,NA,NA
1991/92,12,Brannan,3,starter,NA,NA
1991/92,12,Irons,4,starter,NA,14
1991/92,12,Hughes,5,starter,NA,NA
1991/92,12,Vickers,6,starter,NA,NA
1991/92,12,Morrissey,7,starter,NA,12
1991/92,12,Aldridge,8,starter,NA,NA
1991/92,12,Steel,9,starter,NA,NA
1991/92,12,Martindale,10,starter,NA,NA
1991/92,12,Thomas,11,starter,NA,NA
1991/92,12,Malkin,12,sub,7,NA
1991/92,12,McNab,14,sub,4,NA
1991/92,13,Nixon,1,starter,NA,NA
1991/92,13,Higgins,2,starter,NA,NA
1991/92,13,Brannan,3,starter,NA,12
1991/92,13,Irons,4,starter,NA,NA
1991/92,13,Hughes,5,starter,NA,NA
1991/92,13,Vickers,6,starter,NA,14
1991/92,13,Malkin,7,starter,NA,NA
1991/92,13,Aldridge,8,starter,NA,NA
1991/92,13,Steel,9,starter,NA,NA
1991/92,13,Martindale,10,starter,NA,NA
1991/92,13,McNab,11,starter,NA,NA
1991/92,13,Mungall,12,sub,3,NA
1991/92,13,Branch,14,sub,6,NA
1991/92,14,Nixon,1,starter,NA,NA
1991/92,14,Higgins,2,starter,NA,NA
1991/92,14,Brannan,3,starter,NA,14
1991/92,14,Irons,4,starter,NA,NA
1991/92,14,Hughes,5,starter,NA,NA
1991/92,14,Vickers,6,starter,NA,NA
1991/92,14,Malkin,7,starter,NA,NA
1991/92,14,Aldridge,8,starter,NA,NA
1991/92,14,Steel,9,starter,NA,NA
1991/92,14,Martindale,10,starter,NA,NA
1991/92,14,Mungall,11,starter,NA,NA
1991/92,14,McNab,14,sub,3,NA
1991/92,15,Nixon,1,starter,NA,NA
1991/92,15,Higgins,2,starter,NA,NA
1991/92,15,Brannan,3,starter,NA,NA
1991/92,15,Irons,4,starter,NA,12
1991/92,15,Hughes,5,starter,NA,NA
1991/92,15,Vickers,6,starter,NA,NA
1991/92,15,Morrissey,7,starter,NA,NA
1991/92,15,Aldridge,8,starter,NA,NA
1991/92,15,Steel,9,starter,NA,NA
1991/92,15,Martindale,10,starter,NA,14
1991/92,15,Mungall,11,starter,NA,NA
1991/92,15,Malkin,12,sub,4,NA
1991/92,15,McNab,14,sub,10,NA
1991/92,16,Nixon,1,starter,NA,NA
1991/92,16,Higgins,2,starter,NA,NA
1991/92,16,Brannan,3,starter,NA,NA
1991/92,16,Irons,4,starter,NA,14
1991/92,16,Hughes,5,starter,NA,NA
1991/92,16,Vickers,6,starter,NA,NA
1991/92,16,Morrissey,7,starter,NA,12
1991/92,16,Aldridge,8,starter,NA,NA
1991/92,16,Steel,9,starter,NA,NA
1991/92,16,Martindale,10,starter,NA,NA
1991/92,16,Mungall,11,starter,NA,NA
1991/92,16,Malkin,12,sub,7,NA
1991/92,16,McNab,14,sub,4,NA
1991/92,17,Nixon,1,starter,NA,NA
1991/92,17,Garnett,2,starter,NA,NA
1991/92,17,Brannan,3,starter,NA,NA
1991/92,17,Irons,4,starter,NA,NA
1991/92,17,Hughes,5,starter,NA,NA
1991/92,17,Vickers,6,starter,NA,12
1991/92,17,Morrissey,7,starter,NA,NA
1991/92,17,Aldridge,8,starter,NA,NA
1991/92,17,Steel,9,starter,NA,NA
1991/92,17,McNab,10,starter,NA,NA
1991/92,17,Mungall,11,starter,NA,NA
1991/92,17,Malkin,12,sub,6,NA
1991/92,18,Nixon,1,starter,NA,NA
1991/92,18,Higgins,2,starter,NA,NA
1991/92,18,Brannan,3,starter,NA,NA
1991/92,18,Irons,4,starter,NA,NA
1991/92,18,Hughes,5,starter,NA,NA
1991/92,18,Vickers,6,starter,NA,NA
1991/92,18,Morrissey,7,starter,NA,NA
1991/92,18,Aldridge,8,starter,NA,NA
1991/92,18,Steel,9,starter,NA,NA
1991/92,18,Martindale,10,starter,NA,NA
1991/92,18,Mungall,11,starter,NA,14
1991/92,18,Harvey,14,sub,11,NA
1991/92,19,Nixon,1,starter,NA,NA
1991/92,19,Nolan,2,starter,NA,NA
1991/92,19,Brannan,3,starter,NA,NA
1991/92,19,Irons,4,starter,NA,NA
1991/92,19,Hughes,5,starter,NA,NA
1991/92,19,Vickers,6,starter,NA,NA
1991/92,19,Morrissey,7,starter,NA,NA
1991/92,19,Aldridge,8,starter,NA,NA
1991/92,19,Steel,9,starter,NA,NA
1991/92,19,Martindale,10,starter,NA,NA
1991/92,19,Mungall,11,starter,NA,12
1991/92,19,Malkin,12,sub,11,NA
1991/92,20,Nixon,1,starter,NA,NA
1991/92,20,Steel,2,starter,NA,14
1991/92,20,Brannan,3,starter,NA,NA
1991/92,20,Irons,4,starter,NA,12
1991/92,20,Hughes,5,starter,NA,NA
1991/92,20,Vickers,6,starter,NA,NA
1991/92,20,Morrissey,7,starter,NA,NA
1991/92,20,Aldridge,8,starter,NA,NA
1991/92,20,Malkin,9,starter,NA,NA
1991/92,20,Martindale,10,starter,NA,NA
1991/92,20,Mungall,11,starter,NA,NA
1991/92,20,Cooper,12,sub,4,NA
1991/92,20,Harvey,14,sub,2,NA
1991/92,21,Nixon,1,starter,NA,NA
1991/92,21,Nolan,2,starter,NA,NA
1991/92,21,Brannan,3,starter,NA,NA
1991/92,21,Irons,4,starter,NA,NA
1991/92,21,Hughes,5,starter,NA,NA
1991/92,21,Vickers,6,starter,NA,NA
1991/92,21,Morrissey,7,starter,NA,NA
1991/92,21,Aldridge,8,starter,NA,NA
1991/92,21,Malkin,9,starter,NA,NA
1991/92,21,Martindale,10,starter,NA,NA
1991/92,21,Mungall,11,starter,NA,NA
1991/92,22,Nixon,1,starter,NA,NA
1991/92,22,Higgins,2,starter,NA,NA
1991/92,22,Brannan,3,starter,NA,12
1991/92,22,Irons,4,starter,NA,NA
1991/92,22,Hughes,5,starter,NA,NA
1991/92,22,Vickers,6,starter,NA,NA
1991/92,22,Morrissey,7,starter,NA,NA
1991/92,22,Aldridge,8,starter,NA,NA
1991/92,22,Malkin,9,starter,NA,NA
1991/92,22,Martindale,10,starter,NA,NA
1991/92,22,Nolan,11,starter,NA,NA
1991/92,22,Cooper,12,sub,3,NA
1991/92,23,Nixon,1,starter,NA,NA
1991/92,23,Higgins,2,starter,NA,NA
1991/92,23,Brannan,3,starter,NA,NA
1991/92,23,Irons,4,starter,NA,NA
1991/92,23,Hughes,5,starter,NA,NA
1991/92,23,Vickers,6,starter,NA,NA
1991/92,23,Morrissey,7,starter,NA,NA
1991/92,23,Aldridge,8,starter,NA,NA
1991/92,23,Malkin,9,starter,NA,12
1991/92,23,Martindale,10,starter,NA,NA
1991/92,23,Nolan,11,starter,NA,NA
1991/92,23,Cooper,12,sub,9,NA
1991/92,24,Nixon,1,starter,NA,NA
1991/92,24,Higgins,2,starter,NA,NA
1991/92,24,Brannan,3,starter,NA,NA
1991/92,24,Irons,4,starter,NA,NA
1991/92,24,Hughes,5,starter,NA,14
1991/92,24,Vickers,6,starter,NA,NA
1991/92,24,Morrissey,7,starter,NA,NA
1991/92,24,Aldridge,8,starter,NA,NA
1991/92,24,Malkin,9,starter,NA,12
1991/92,24,Martindale,10,starter,NA,NA
1991/92,24,Nolan,11,starter,NA,NA
1991/92,24,Cooper,12,sub,9,NA
1991/92,24,Harvey,14,sub,5,NA
1991/92,25,Nixon,1,starter,NA,NA
1991/92,25,Higgins,2,starter,NA,NA
1991/92,25,Mungall,3,starter,NA,14
1991/92,25,Irons,4,starter,NA,NA
1991/92,25,Hughes,5,starter,NA,NA
1991/92,25,Vickers,6,starter,NA,NA
1991/92,25,Morrissey,7,starter,NA,NA
1991/92,25,Aldridge,8,starter,NA,NA
1991/92,25,Malkin,9,starter,NA,12
1991/92,25,Martindale,10,starter,NA,NA
1991/92,25,Nolan,11,starter,NA,NA
1991/92,25,Steel,12,sub,9,NA
1991/92,25,Harvey,14,sub,3,NA
